event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4059,13,14,8,7,1,0.875,32,8
4061,14,15,8,8,0,1.0,32,8
4065,15,16,8,7,1,0.875,32,8
4071,16,17,8,7,1,0.875,32,8
4075,17,18,8,7,1,0.875,32,8
4079,18,19,8,7,1,0.875,32,8
4081,19,20,8,8,0,1.0,32,8
4083,20,21,8,8,0,1.0,32,8
4085,21,22,8,8,0,1.0,32,8
4087,22,23,8,8,0,1.0,32,8
4091,23,24,8,7,1,0.875,32,8
4095,24,25,8,7,1,0.875,32,8
4099,25,26,8,8,0,1.0,32,8
